1
64
28
2.33
1.996421
875.1
0.2265
-0.57
1.28263e-08
3.0215
3.55
3.4525
2500000
0.88
0.148
0.05
10291.235 8629.808 6838.669 4709.489 2935.704 1648.662 1469.478 890.238 652.941 380.074 571.659 569.98 1183.092 886.446 538.036 566.882 674.824 540.297 427.996 620.572 901.912 1372.91 1026.967 746.416 674.288 1035.499 836.027 704.903 778.541 601.975 862.21 632.923 491.8 604.386 863.754 828.059 592.49 855.602 1003.014 896.22 1055.569 1032.528 1120.479 1206.399 1075.246 979.345 1065.157 978.138 909.661 1279.349 1845.565 2034.623 2037.022 2057.416 2572.078 2606.396 3152.84 2943.172 2955.099 2907.925 3141.012 3637.097 3705.008 3993.214
4267163.566 9153793.2 11650746.148 10324727.596 7641181.454 5210019.03 5032081.158 3128700.895 2422783.825 1611166.476 2578942.631 2752735.905 5576551.182 3547790.134 2337850.638 2353524.351 2632240.495 1978554.173 1952313.813 2313712.011 3630801.313 5305081.103 3717925.466 2532676.139 2593649.957 3364564.959 2814521.961 2452562.971 2669279.101 2241579.485 2809697.352 1896193.805 1564742.68 1980281.625 2616165.686 2350231.753 1694005.08 2771637.915 2599096.335 2536324.52 2867674.732 2811307.185 2896093.301 2964707.683 2592596.85 2251295.996 2282942.547 2190933.75 1869724.957 2583701.001 3525674.461 3515872.614 3506460.087 3085584.503 3551377.216 3446179.062 3715680.282 3117696.169 2948181.427 2633413.716 2527736.009 2464660.84 2111964.993 1871864.533
0 0 78 578 256 33 28 15 6 2 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 72 348 370 153 20 19 10 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 67 333 271 204 83 20 14 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 167 258 249 137 117 43 8 12 7 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 37 556 160 104 63 49 20 7 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 175 187 367 105 66 46 40 8 0 3 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 12 561 100 204 39 26 29 15 10 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 64 72 506 79 180 40 23 15 14 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 48 338 62 321 60 108 24 13 9 13 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 75 190 304 43 233 34 74 18 10 8 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 84 317 136 180 31 143 27 48 16 8 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 21 383 205 96 126 16 78 18 32 9 5 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0
0 0 58 104 358 182 78 80 9 83 10 21 6 4 3 3 1 0 0 0 0 0 0 0 0 0 0 0
0 0 17 288 80 285 123 49 74 10 38 10 13 4 3 2 2 2 0 0 0 0 0 0 0 0 0 0
999
