3061
1992 2 334 348 385 13.28
1992 2 448 445 405 -2.71
1992 2 305 324 416 16.68
1992 2 420 422 652 1.12
1992 2 348 348 439 0
1992 2 334 352 688 9.56
1992 2 301 338 497 27.19
1992 2 364 365 384 0.95
1992 2 180 205 411 22.22
1992 2 356 350 438 -5
1992 2 230 270 470 31.09
1992 2 321 332 471 8.53
1992 2 270 275 685 2.67
1992 2 339 348 715 4.6
1992 2 229 252 382 21.99
1992 2 315 337 619 12.98
1992 2 370 376 679 3.23
1992 2 352 343 431 -7.63
1992 2 231 256 376 24.29
1992 2 360 372 528 8.3
1992 2 398 407 494 6.65
1992 2 271 288 403 15.41
1992 2 365 366 432 0.85
1992 2 158 202 416 38.63
1992 2 370 369 449 -0.81
1992 2 389 386 724 -1.51
1992 2 383 387 568 2.57
1992 2 405 404 660 -0.55
1992 2 320 325 728 2.51
1992 2 391 383 694 -4.21
1992 2 378 387 420 7.83
1992 2 404 399 415 -4.4
1992 2 341 344 389 2.82
1992 2 356 375 727 9.55
1992 2 252 296 475 33.83
1992 2 240 270 726 15.09
1992 2 359 375 695 8.41
1992 2 343 355 447 9.81
1992 2 300 324 414 21.17
1992 2 359 358 418 -0.87
1992 2 364 365 722 0.51
1992 2 366 375 566 5.81
1992 2 320 325 388 4.71
1992 2 382 380 599 -1.22
1992 2 371 370 447 -0.82
1992 2 222 262 692 21.11
1992 2 234 255 385 19.92
1992 2 363 365 722 1.01
1992 2 260 301 446 33.58
1992 2 264 275 401 10.02
1992 2 424 426 385 1.9
1992 2 326 329 387 2.83
1992 2 280 301 720 10.65
1992 2 290 336 415 40.49
1992 2 395 404 448 7.34
1992 2 403 432 367 28.86
1992 2 368 370 416 1.76
1992 2 212 278 478 50.43
1992 2 413 414 413 0.88
1992 2 385 389 663 2.2
1992 2 184 293 509 78.22
1992 2 243 270 695 14.19
1992 2 235 270 413 30.95
1992 2 264 295 411 27.55
1992 2 262 286 724 12.11
1992 2 231 249 384 17.12
1992 2 407 403 693 -2.11
1992 2 175 237 473 47.88
1992 2 174 214 382 38.25
1992 2 353 360 413 6.19
1992 2 344 369 410 22.27
1992 2 341 350 409 8.04
1992 2 236 266 689 15.9
1992 2 351 369 661 9.95
1992 2 242 287 442 37.19
1992 2 173 243 408 62.67
1992 2 397 395 658 -1.11
1992 2 340 345 376 4.86
1992 2 205 237 380 30.76
1992 2 210 264 716 27.55
1992 2 356 362 687 3.19
1992 2 274 293 385 18.03
1992 2 343 344 385 0.95
1992 2 161 210 435 41.14
1992 2 179 282 392 95.97
1992 2 194 258 512 45.66
1992 2 383 390 727 3.52
1992 2 150 215 567 41.87
1992 2 460 461 631 0.58
1992 2 245 275 694 15.79
1992 2 345 350 535 3.41
1992 2 225 244 387 17.93
1992 2 305 316 695 5.78
1992 2 178 231 450 43.02
1992 2 215 262 444 38.66
1992 2 262 323 718 31.03
1992 2 207 220 661 7.18
1992 2 180 252 692 38
1992 2 205 256 469 39.72
1992 2 236 268 646 18.09
1992 2 216 250 671 18.51
1992 2 314 321 696 3.67
1992 2 196 261 491 48.35
1992 2 215 226 698 5.76
1992 2 197 228 696 16.27
1992 2 244 279 699 18.29
1992 2 189 252 488 47.15
1992 2 222 281 638 33.78
1992 2 206 232 640 14.84
1992 2 232 263 391 28.96
1992 2 185 251 667 36.14
1992 2 153 227 397 68.08
1992 2 308 327 455 15.25
1992 2 271 288 671 9.25
1992 2 191 243 423 44.9
1992 2 225 255 424 25.84
1992 2 205 271 484 49.81
1992 2 223 280 425 48.99
1992 2 223 280 459 45.36
1992 2 181 230 699 25.6
1992 2 371 375 538 2.72
1992 2 182 249 452 54.14
1992 2 165 239 640 42.23
1992 2 157 225 418 59.42
1992 2 413 405 668 -4.37
1992 2 262 280 665 9.89
1992 2 150 200 669 27.3
1992 2 200 254 421 46.85
1992 2 157 232 422 64.91
1992 2 285 299 390 13.11
1992 2 162 208 666 25.23
1992 2 230 337 696 56.15
1992 2 319 332 698 6.8
1992 2 320 345 664 13.75
1992 2 215 240 389 23.47
1992 2 158 235 423 66.49
1992 2 181 232 420 44.35
1992 2 350 355 393 4.65
1992 2 222 290 729 34.07
1992 2 188 221 421 28.63
1992 2 205 270 483 49.15
1992 2 232 245 662 7.17
1992 2 185 238 388 49.89
1992 2 239 285 667 25.19
1992 2 180 245 693 34.26
1992 2 266 279 693 6.85
1992 2 161 266 693 55.34
1992 2 165 254 539 60.31
1992 2 156 218 415 54.57
1992 2 160 211 415 44.89
1992 2 169 240 414 62.64
1992 2 152 223 392 66.15
1992 2 150 228 414 68.82
1992 2 268 282 413 12.38
1992 2 197 231 411 30.22
1992 2 224 258 667 18.62
1992 2 180 254 431 62.71
1992 2 163 195 729 16.03
1992 2 263 294 642 17.64
1992 2 291 330 390 36.52
1992 2 265 320 696 28.86
1992 2 168 237 698 36.11
1992 2 208 264 389 52.58
1992 2 278 290 660 6.64
1992 2 164 192 631 16.21
1992 2 279 295 611 9.56
1992 2 195 260 487 48.75
1992 2 309 319 637 5.73
1992 2 328 345 604 10.28
1992 2 184 225 387 38.7
1992 2 164 236 575 45.74
1992 2 169 238 566 44.53
1992 2 167 217 548 33.33
1992 2 157 225 607 40.92
1992 2 185 205 577 12.66
1992 2 150 202 673 28.22
1992 2 225 262 576 23.46
1992 2 157 225 615 40.39
1992 2 160 277 459 93.1
1992 2 415 417 396 1.84
1992 2 404 404 369 0
1992 2 323 331 573 5.1
1992 2 194 235 523 28.63
1992 2 185 215 395 27.74
1992 2 153 230 573 49.08
1992 2 165 204 551 25.85
1992 2 186 261 546 50.17
1992 2 173 209 390 33.72
1992 2 165 223 664 31.9
1992 2 160 210 573 31.87
1992 2 230 287 664 31.35
1992 2 152 252 486 75.15
1992 2 156 244 701 45.85
1992 2 164 208 486 33.07
1992 2 153 241 601 53.48
1992 2 220 260 573 25.5
1992 2 159 283 663 68.31
1992 2 152 209 547 38.06
1992 2 152 177 486 18.79
1992 2 184 210 546 17.39
1992 2 186 256 723 35.36
1992 2 384 390 550 3.98
1992 2 152 183 398 28.45
1992 2 152 181 610 17.36
1992 2 175 251 704 39.43
1992 2 396 397 425 0.86
1992 2 368 367 390 -0.94
1992 2 235 260 673 13.57
1992 2 354 345 546 -6.02
1993 1 244 242 457 -1.6
1993 1 355 352 448 -2.45
1993 1 295 288 420 -6.09
1993 1 200 213 367 12.94
1993 1 205 205 458 0
1993 1 365 360 701 -2.61
1993 1 256 257 683 0.53
1993 1 357 363 655 3.35
1993 1 200 217 648 9.58
