#Simulated data from HBCsim.R
#Model Dimensions
#Years, timestep
1989 2011 1
#Array dimensions(C, M, R)
23 55
#Number of length intervals
54
#Length intervals (cm)
3 4 5 6 7
8 9 10 11 12
13 14 15 16 17
18 19 20 21 22
23 24 25 26 27
28 29 30 31 32
33 34 35 36 37
38 39 40 41 42
43 44 45 46 47
48 49 50 51 52
53 54 55 56
#Catch at length by period
#Year, Period, Count ...
2002 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 4 0 2 4 0 1 2 3 2 3 3 5 6 4 9 5 3 8 8 9 6 3 1 1 1 0 1 0 0 0 0 0 0
2003 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 0 4 3 4 3 6 4 2 6 3 8 7 8 8 9 4 4 7 9 4 3 2 0 0 0 0 0 0 0 0 0 0
2004 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 1 1 3 4 3 2 6 3 2 5 7 4 4 7 12 9 12 22 5 11 4 3 1 3 4 1 2 0 0 0 0 0 0 0 0
2005 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 5 5 6 2 2 1 2 6 5 5 5 8 10 11 13 7 9 13 6 10 11 9 6 0 4 3 1 0 1 0 0 0 0 0 0
2006 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 2 4 9 10 8 4 13 4 10 13 10 10 17 10 8 6 13 13 9 5 9 8 3 6 0 1 1 0 1 0 1 0 0 0
2007 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 5 5 6 7 9 15 5 12 8 5 12 8 13 9 11 10 11 12 7 8 8 8 4 4 0 1 3 0 0 0 0 0 0 0
2008 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 4 6 6 5 3 4 12 12 10 11 8 21 8 10 17 18 17 7 11 11 8 8 6 6 5 4 2 2 0 0 0 0 0 0 0
2009 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 8 5 7 10 12 11 11 18 12 17 17 14 21 16 13 9 12 10 6 3 2 4 2 1 1 1 0 0 0 0 0 0
2010 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 5 4 3 4 8 7 7 10 8 13 8 14 19 21 21 13 15 19 19 6 8 7 2 4 2 1 1 1 0 0 0 0 0 0
2011 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 4 6 2 4 3 9 3 6 8 12 18 11 17 7 16 11 11 12 13 7 6 3 4 1 2 2 1 0 0 0 0 0 0
#End of file
999
